,first_name,last_name,date_of_birth,source,source_link,nationalities,aliases,addresses,sanctions_programs,active,notes,source_id,entity_type
3955,Jamal Sha’ban,Shaheen,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,187,Individual
3956,Raza,Othman,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,189,Individual
3957,Amr,Armanazi,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,190,Individual
3958,Adib,Salameh,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,191,Individual
3959,Adnan Aboud,Hilweh,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,192,Individual
3960,Jawdat Salbi,Mawas,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,193,Individual
3961,Tahir Hamid,Khalil,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,194,Individual
3962,Hilal,Hilal,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,195,Individual
3963,Bishr,al-Sabban,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,196,Individual
3964,Ahmad Sheik,Abdul-Qader,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,197,Individual
3965,Ghassan Omar,Khalaf,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,198,Individual
3966,Khayr al-Din,al-Sayyed,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,199,Individual
3967,Atef,Nadda,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[{'name': 'Atef Naddaf'}],[],['Part 2'],True,,200,Individual
3968,Hussein,Makhlouf,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,201,Individual
3969,Ali,Al-Zafir,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,202,Individual
3970,Ali,Ghanem,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,203,Individual
3971,Mohammed Ramez,Tourjman,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,204,Individual
3972,Mohammed,al-Ahmed,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,205,Individual
3973,Ali,Hamoud,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,206,Individual
3974,Mohammed Zuhair,Kharboutli,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,207,Individual
3975,Maamoun,Hamdan,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,208,Individual
3976,Nabil,al-Hasan,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,209,Individual
3977,Ahmad,al-Hamu,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,210,Individual
3978,Abdullah,al-Gharbi,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,211,Individual
3979,Abdullah,Abdullah,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,212,Individual
3980,Salwa,Abdullah,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,213,Individual
3981,Rafe’a Abu,Sa’ad,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,214,Individual
3982,Wafiqa,Hosni,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,215,Individual
3983,Rima,Al-Qadiri,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,216,Individual
3984,Duraid,Durgham,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,217,Individual
3985,Ghassan,Abbas,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,218,Individual
3986,Firas,Ahmad,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,219,Individual
3987,Ahmad,Ballul,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,220,Individual
3988,Muhammad Nafi,Bilal,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,221,Individual
3989,Bayan,Bitar,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,222,Individual
3990,Samir,Dabul,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,223,Individual
3991,Yasin Ahmad,Dahi,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,224,Individual
3992,Saji Jamil,Darwish,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,225,Individual
3993,Suhayl Hasan,al-Hasan,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,226,Individual
3994,Habib,Hawrani,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,227,Individual
3995,Zuhayr,Haydar,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,228,Individual
3996,Muhammad,Ibrahim,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,229,Individual
3997,Muhammad Mahmud,Mahalla,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,230,Individual
3998,Badi’,Mualla,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,231,Individual
3999,Muhammad Khalid,Rahmun,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,232,Individual
4000,Rafiq,Shihadah,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,233,Individual
4001,Ali,Wanus,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Syria / Syrie'],[],[],['Part 2'],True,,234,Individual
4002,Serhiy Valeriyovich,AKSYONOV,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,1,Individual
4003,Volodymyr Andriyovych,KONSTANTYNOV,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,2,Individual
4004,Viktor Volodymyrovich,MEDVEDCHUK,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,3,Individual
4005,Rustam Ilmirovich,TEMIRGALIEV,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,4,Individual
4006,Deniz Valentinovich,BEREZOVSKIY,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,5,Individual
4007,Aleksei Mikhailovich,CHALIY,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,6,Individual
4008,Pyotr Anatoliyovych,ZIMA,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,7,Individual
4009,Yuriy,ZHEREBTSOV,,Consolidated Canadian Autonomous Sanctions List,https://www.international.gc.ca/world-monde/international_relations-relations_internationales/sanctions/consolidated-consolide.aspx?lang=eng,['Ukraine'],[],[],['Part 1'],True,,8,Individual
